passage,label
"rt-qpcr analyses of the bacterial community and measurements of the copy number of denitrification-related gene (nirk, nosz, nirs) show that denitrification potential and denitrifying bacteria relative abundance (pseudomonas and bacillus) increased in concert with diazotrophic cyanobacterial genera (anabaena, nostoc, aphanizomenon flos-aquae) and the common bloom-forming non-diazotrophic cyanobacterium genus microcystis.",0
the tightskin tsk mouse develops an inherited fibrotic disease sharing many similarities with the human disease scleroderma systemic sclerosis in which the lesions are associated with increased numbers and heightened granule release implicating mc in the pathogenesis of fibrosis,0
antimalarial activity of cucumis metuliferus and lippia kituiensis against plasmodium berghei infection in mice.,0
"the partial glycoprotein b sequence up to the dna polymerase gene showed 96.6 % nucleotide sequence identity to the rupicapra rupicapra gammaherpesvirus 1 and 81.5 % to ovine herpesvirus 2. this novel sequence clusters within sequences derived from the malignant catarrhal fever group of viruses, and the corresponding virus is tentatively named rupicapra pyrenaica gammaherpesvirus 1 (rphv-1).",0
pimaricin was effective in our patients with candida infections and in one patient with aspergillus infection that had been unresponsive to previous amphotericin b,1
e irresidua is not pathogenic in young dutch rabbits even heavy infections produce only a transient pause in weight gain,1
"secondary analyses identified several other significant associations showing lower risk for covid-19 outcomes: 2 vaccines (acellular pertussis, streptococcus pneumoniae), 3 dietary supplements (turmeric extract, flaxseed extract, omega-3 fatty acids), methylprednisolone acetate, pseudoephedrine, ethinyl estradiol, estradiol, ibuprofen, and fluticasone.",0
"serum was analysed for anti-saccharomyces cerevisiae antibodies (asca), anti-ompc, anti-cbir1 and perinuclear anti-neutrophil cytoplasmic antibodies (panca).",0
this report summarizes the results of a comparative study of the virulence of the sm h and c strains of p knowlesi for indian rhesus monkeys macaca mulatta and cynomolgus monkeys m,1
case report pseudomonas aeruginosa infection of the lips,1
lithium balance in mania,1
however this ratio did not increase significantly both at the 2month and 4month period when onion and garlic were added,1
celery potatoes milk eggwhite cheese and cereals were most frequently encountered as allergens,1
antinas and antimel sera were produced by immunization of rabbits with nasmbovine serum albumin bsa and melmbsa respectively,1
use of cb hamsters in the study of treponema pertenue,1
an experimental study of the central gustatory pathways in the monkey macaca mulatta and cercopithecus aethiops,1
these results suggest the existence of a high degree of immunologic identity between the allergenic antigens of t spiralis t nelsoni and t nativa strains but not t pseudospiralis,0
the results showed that baboons and rhesus monkeys were not susceptible to cholera infection under these experimental conditions,1
the results suggest that the extraordinarily high levels of igg1 seen in the sera of mice chronically infected with the metazoa m corti and nematospiroides dubius reflect persistent highdose strong t celldependent stimulation of the b cell system,1
a comparative radioautographic study of chondrocytic proliferation in nasal septal cartilage of the 5dayold rat rabbit guinea pig and beagle,1
the effect of temperature on the fatty acid and phospholipid composition of cephalosporium falciforme and cephalosporium kiliense,1
relationship between escherichia coli endotoxin toxicity and the immunization status of normal adult guineapigs,1
the other aliquot was diluted with either tcg (chamois and ibex sperm) or ttg (mouflon and aoudad sperm) and maintained at 5°c for 1h before adding glycerol (final concentration 5%).,0
establishment of a colony of japanese white rabbits free from coccidia and their breeding performance authors transl,1
"most of them (53 cases) were actinomycotic mycetomas of which 20 were due to streptomyces somaliensis, 17 to actinomadura pelletieri, 11 to nocardia sp., 4 to actinomadura madurae.",0
the results obtained showed the characterization of 41 5943 strains of salmonella arizonae and 28 4057 of salmonella typhimurium by its cultural biochemical and serological properties,1
proteins from isolated granules of human polymorphonuclear leukocytes were assessed for their nonoxidative microbicidal effect on chlamydiae by two different methods a radioisotope assay for elementary body integrity and a biological assay for inclusion development,0
cryptosporidium rotavirus paramyxovirus and salmonella were identified in the exposed poults and paramyxovirus and salmonella were identified in the controls,0
filth flies caught with nets in various localities of varying sanitary conditions in ibadan city were predominantly musca domestica and a few fannia cannicularis,0
lambs were infected orally at 14 weeks of age with either taenia hydatigena t ovis or echinococcus granulosus eggs,1
however they also contained strains with a nodulation phenotype restricted to p vulgaris like r leguminosarum bv phaseoli and r etli bv phaseoli,0
to evaluate the commonly available tests for detection of campylobacter pylori infection in the human stomach we prospectively performed endoscopy and biopsy from the antrum of the stomach in 121 consecutive patients,0
the possibilities of reproducing effects of benzoapyrene in a transformation test using syrian hamster fetal lung cells,1
in both the ferret and tree shrew layering of glial cell processes is first seen as the overlap of retinal terminal fields diminishes,0
a giant grouper epinephelus itajara lichtenstein was found dead in its tank,1
the tobramicin has shown to have activity against all stocks of ecoli82pseudomonas aeruginosa 62 and salmonellae 21 and to have a better activity in comparison with gentamicin also against proteus and staphylococcus aureus,1
sarcocystis cruzi s ovicanis and s porcifelis are known to be severely pathogenic in cattle sheep and pigs respectively dubey 1976,1
genus ottolenchus n rank and ottolenchus sulcus n sp tylenchidae nematoda,0
"two new species of rhabdotobothrium euzet, 1953 are described: rhabdotobothrium meridionale n. sp. from the southern eagle ray myliobatis tenuicaudatus hector from off south australia and rhabdotobothrium anoxypristidis n. sp. from the narrow sawfish, anoxypristis cuspidatus (latham) from off north western australia.",0
the behaviour of mycobacterium intracellulare serotyp davis and mycobacterium avium in the head region of sphagnum moss vegetation after experimental inoculation authors transl,1
these levels are comparable to the levels observed in human and calf thymus gland and cell lines with some t cell characteristics molt 4 and 8402,1
fortyeight percent of infants grew escherichia coli from stool but 52 had stool colonization with klebsiella enterobacter or citrobacter the only other enterobacteriaceae encountered,1
biochemical studies of pigments from a pathogenic fungus microsporum cookei,1
"the ir fingerprints showed that each of the samples, pinus massoniana, pinus yunnanensis, pinus tabulaeformis, and pinus densiflora, respectively had its own characteristic infrared spectrum.",0
