passage,label
rabbit antisera to cell lines rc2a and u937 antigens expressed on human leukaemic cells of myeloid monocyte and tlymphocyte lineage,0
phoenix phenomenon in the growth of clostridium perfringens,1
a new and unusual chigger species of the genus and subgenus gahrliepia collected from southern thailand prostigmata trombiculidae,0
effect of bursa fabricius extracts on antibody production in bursectomized or bursal cell autografted chickens,1
The distribution of snakes overlaps with that of eagles.,0
cilia with defective radial spokes a cause of human respiratory disease,1
the influence of growth medium on the interactions between bordetella pertussis and staphylococcus aureus,1
The study area supports populations of both owls and otters.,0
in contrast to spores of bacillus species dormant spores of c bifermentans contained little free amino acid,1
cytochrome p450 in catmint microsomes catalysed the specific hydroxylation of nerol and geraniol at c10 whereas avocado cyp71a1 in either avocado microsomes or heterologously expressed in yeast catalysed 23 or 67epoxidation of these substrates,0
4 the activity of lgulonolactone oxidase in liver of sylvilagus and oryctolagus is depressed by feeding high levels of lascorbic acid,1
normal human serum had only a slight inhibitory effect but antibrucella antibodies were strongly inhibitory if present in the test sample,1
studies on the phyllosphere microflora of tapioca manihot utilissima pohl revealed that incidence of bacteria fungi and actinomycetes is indipendent of the variety but dependent on the age,1
assessment of group b streptococcal opsonins in human and rabbit serum by neutrophil chemiluminescence,1
an immunohistochemical study has been undertaken on 25 biopsy specmens taken from lichen planus lesions using antisera against human fibrin immunoglobulins igg iga igm and c3 b1cb1a complement component,1
nucleoside diphosphate sugar pyrophosphorylases of shigella flexneri and escherichia coli,0
the fungistatic activity of the products prepared was tested in vitro against the two strains candida albicans and trichophyton mentagrophytes,1
the substances used were lemon and rum aroma as well as ethyl butyrate and amyl acetate the solvents tap water and sugared tap water,0
the betatoxin gene from clostridium perfringens type c was cloned and expressed as a glutathione stransferase fusion protein in escherichia coli,0
frap was specifically localized to small and mediumdiameter primary afferent neurons and inner substantia gelatinosa of all nonrodent animals studied including rabbit cat dog monkey cow and human,0
thymus lobes from three species of birds quelea quelea passer domesticus and sturnus vulgaris have been examined ultrastructurally,1
antibody response of cattle to leptospira pomona response as measured by hemagglutination microscopic agglutination and hamster protection tests,0
this was done by sensitization of intact radiolabelled platelets with the antisera solubilization of the sensitized platelets with nonidet p40 and recovery of the immune complexes from the lysate with heatkilled formalinfixed staphylococcus aureus strain cowan i in the case of platelet antibodies of the igm class bacteria also preincubated with rabbitigg antihuman igm before treatment of the lysate were applied,0
the proportion of gentamicinresistant strains such as e cloacae or staphylococci decreased and there was no increase in aminoglycosideresistant strains except in escherichia coli in which resistance to amikacin rose from 0 to 3,0
Both foxes and salmon were observed in the study area.,0
stimulation of subpopulations of human lymphocytes by a vaccine strain of francisella tularensis,1
transformation to herpes simplex virusi antigen was adversely affected by depleting either thymusderived t lymphocytes or bone marrowderived b lymphocytes together with monocytes from cultures,1
We documented the presence of hawks and seals in the same location.,0
it has been found that dtimolol is equipotent or slightly less potent than ltimolol to lower the intraocular pressure iop in normotensive rabbits water loaded ocular hypertensive rabbits alphachymotrypsin induced glaucoma rabbits hypertonic saline infused iop recovery model of rabbits normotensive human volunteers glaucoma patients and ocular hypertensive human individuals,0
the production of a bacillus cereus enterotoxin measured as rabbit skin permeability factor pf in response to differences in glucose availability ph and dissolved oxygen tension was studied in a 1liter batch fermentor system,1
nucleotides 1178 to 28 of rat fabpi direct a pattern of expression of a reporter human growth hormone hgh which mimics that of mouse fabpi a steadystate levels of hgh mrna are highest in the distal jejunum of adult transgenic mice and fall progressively toward both the duodenum and the midcolon and b hgh is confined to the enterocytic lineage and first appears as postmitotic differentiating cells exit the crypt and migrate to the base of small intestinal villi or their colonic homologs the surface epithelial cuffs,0
the effects of respiratory inhibitors suggested that reduction of iron occurs at one or more sites on the respiratory chain before cytochrome c reduction of iron and synthesis of protoheme with the physiological reductants were also observed with crude extracts of other bacteria including rhodopseudomonas spheroides rhodopseudomonas capsulata paracoccus denitrificans and escherichia coli,1
the species of leishmania used were l tropica afganistanian strain in blood and l major egyptian strain in blood in volunteer patient and in hamster l major morocco strain in meriones shawi l infantum french strain in dog and l enrietti brazilian strain in guineapig,0
the histochemical pattern of acid phosphatase activity in the microfilaria of l loa showed a diffuse red staining all over the body with conspicuous staining of the excretory and anal vesicles innenkörper amphids and phasmids,1
