Sentence,label,passage,sentence
,1,microagglutination ma microcomplementfixation cf indirect microimmunofluorescence microif and weilfelix wf tests were compared for sensitivity and specificity in detection of antibodies against rickettsia prowazekii and for serologic diagnosis of epidemic typhus fever,
,1,antibodies to the cterminal daladala group of pentapeptides and to the cterminal of the glycine bridge showed high neutralizing effect whereas that of antibodies to the tetrapeptide and to the glycan chain was negligible,
,1,staphylococcus aureus phage induction by and sensitivity to ultraviolet rays,
,1,other possibly interrelated factors which might lead to an increased salmonella carrier rate in the nitrovintreated chickens are discussed,
,1,a comparison of cytotoxicity ouabainresistant mutation sisterchromatid exchanges and nascent dna synthesis in chinese hamster cells treated with dihydrodiol epoxide derivatives of benzoapyrene,
,1,further observations will clarify whether there exists a closer relationship between the presence of basal cell carcinoma and pityriasis rubra pilaris,
,1,at least 2 specific antigens were evident in extracts of t vespertilionis and 1 in extracts of t dionisii,
,1,a factor with properties similar to physarum actinin was isolated from acetone powder of sea urchin eggs,
,1,the clinical course of six patients with isolated trochlear nerve palsy as the only ocular motor manifestation of herpes zoster ophthalmicus has been analyzed,
,1,cefuroxime had excellent activity against members of the enterobacteriaceae 83 of betalactamaseproducing escherichea coli 100 of salmonella 100 of klebsiella 90 of proteus mirabilis 95 of citrobacter 56 of enterobacter and 58 of shigella were inhibited by 125 mugml,
,1,furthermore no differences in the biological activity of amikacin were observed with pseudomonas aeruginosa or bacillus subtilis as the test strain,
,1,the classification of agrobacterium and rhizobium phages authors transl,
,1,in heart atria of the tortoise testudo horsfieldi frog rana temporaria and fishes siluris glanis cyprinus carpio as well as in ventricles of tadpoles high ssi was revealed,
,1,these results suggested that the rabbit and human antibcell sera were reacting with identical molecules,
,1,transplantation of cultured bovine corneal endothelial cells to rabbit cornea clinical implications for human studies,
,1,the isolated strains belonged to the genera achromobacter alcaligenes arthrobacter flavobacterium mycobacterium nocardia pseudomonas and xanthomonas,
,1,septa occur between the axonal segments in the lateral giant septate axon of the nerve cord of the earthworm,
,1,both gastrodiscoides hominis and isoparorchis hypselobagri enzymes had three peaks of alkaline phosphatase activity,
,1,an influenza strain of type a related to aurss9077 was isolated in perugia umbria in march of 1978,
,1,it has been shown that collagens from different animals rat pike cod carp frogs differ in amino acid composition and thermostability but are similar in the amount of slowly exchanged hydrogens,
,1,the banana axils is a favorite breeding place for aedes poecilus but may also utilize the abaca axils,
,1,antigens of hyostrongylus rubidus the red stomach worm of pigs,
,1,peptidoglycans of streptococcus pneumoniae and staphylococcus aureus exhibit a comparable effect on rabbit platelets,
,1,the connections between the nucleus isthmi and the tectum in the frog are strinkingly similar to the connections between the parabigeminal nucleus and the superior colliculus of mammals,
,1,vaccination of domestic animals particularly the carnivores presents an opportunity to break down epidemiological bridges for game and to reduce the danger to humans,
,1,using strains supplied by dr edgar we have prepared lines of e acervulina resistant to methyl benzoquate sulfaquinoxaline and robenidine and a line of e mivati resistant to methyl benzoquate,
,1,electron microscopic studies on radular tooth formation in the snails helix pomatia l and limax flavus l pulmonata stylommatophora,
,1,d helicophilus will also infect other snails experimentally including the schistosomebearing snail biomphalaria glabrata,
,1,it is clear from this study that there are no significant changes in the sensitivity of the bacteria studied during the abovementioned time with the exception of a decrease in that of indolepositive proteus providentia and klebsiella,
,1,they included superficial pannus deep erosion fibrous ankylosis and at times bony ankylosis,
,1,a new restriction endonuclease saci from streptomyces achromogenes cleaves bk virus strain mm dna into 3 fragments whereas mboii from moraxella bovis and alui from arthrobacter luteus give 22 and 30 fragments respectively,
,1,studies was the lysogenicity in a total of 70 strains of escherichia coli isolated from birds,
,1,the development of purkinje cells was studied in the bullfrog from prometamorphic tadpoles to 10weekold postmetamorphic froglets by the golgikopsch method,
,1,the elisa using both direct and indirect inhibition assays revealed antigenic differences between brucella abortus and yersinia enterocolitica ogroup v serotype 9 which are undetected by commonly used serological routine tests,
,1,cryostat sections of heart skeletal muscle spleen liver cartilage brain nerve tongue esophagus and salivary gland from man rabbit rat and guinea pig were stained with fluorescein isothiocyanate labelled ricinus communis lectin and wheat germ agglutinin,
,1,while comparing isolation media for yersinia enterocoliica to be used after cold enrichment dhl agar was most satisfactory after 20 h incubation at 29 degrees c colonies of yersinia enterocolitica are easily distinguishable and the organisms fully recovered,
,1,in the parasites studied so far the free aminoacid pattern except prolin is rather like that of the teleost fishes whether they are potential hosts of cymothoidae or not,
,1,furthermore the restriction of t oviducti to adult skates may be dependent on the presence of certain mucopolysaccharides that are very low or absent in immature skates,
,1,during thermal inactivation the addition of as low as m urea resulted in the reduction of delta g identical to barrier of the inactivation of carp myosin ca2atpase whereas that of rabbit myosin remained unaffected,
,1,arc 5 antibodies in sera of sheep infected with echinococcus granulosus taenia hydatigena and taenia ovis,
,1,two uvsensitive mutants of saccharomyces cerevisiae rad 3 and rad 6 were tested for sensitivity to xrays mms ems hno2 and deb,
,1,by using the trichina strain isolated from the above outbreak 4 horses were infected orally,
,1,localization of adult ancylostoma caninum in the intestines of dogs with experimental ancylostomiasis,
,1,these data are discussed in relation to similar studies in birds and mammals and a possible function of these cells suggested,
,1,the terminal 14clabeled fucose was released by bacillus fulminans alpha1 leads to 2fucosidase as well as charonia lampas alphafucosidase,
